Dataset,Model,feature_name,fold,shift_type,category,observed_gap,predicted_gap,MAE,Method
NICO,vit,Energy,contrast_0.5,contrast,Synthetic,-0.27724358974358976,-0.2543436314580861,0.022899958285503674,Ours
NICO,vit,Energy,fog_0.025,fog,Synthetic,-0.28205128205128205,-0.3156014127097251,0.033550130658443034,Ours
NICO,vit,Energy,fog_0.05,fog,Synthetic,-0.27083333333333337,-0.3019548028729281,0.031121469539594715,Ours
NICO,vit,Energy,fog_0.07500000000000001,fog,Synthetic,-0.2692307692307693,-0.29676909113494543,0.027538321904176155,Ours
NICO,vit,Energy,fog_0.1,fog,Synthetic,-0.2908653846153846,-0.2920382663915223,0.0011728817761377242,Ours
NICO,vit,Energy,fog_0.125,fog,Synthetic,-0.29647435897435903,-0.3171480284912287,0.020673669516869664,Ours
NICO,vit,Energy,fog_0.15000000000000002,fog,Synthetic,-0.2988782051282052,-0.29631420414038545,0.0025640009878197256,Ours
NICO,vit,Energy,fog_0.17500000000000002,fog,Synthetic,-0.2764423076923077,-0.30522998923375944,0.028787681541451726,Ours
NICO,vit,Energy,fog_0.2,fog,Synthetic,-0.2844551282051283,-0.3041382604468156,0.019683132241687273,Ours
NICO,vit,Energy,fog_0.225,fog,Synthetic,-0.2940705128205129,-0.2855788710687719,0.008491641751740997,Ours
NICO,vit,Energy,fog_0.25,fog,Synthetic,-0.27403846153846156,-0.3151465257151652,0.04110806417670365,Ours
NICO,vit,Energy,fog_0.275,fog,Synthetic,-0.2620192307692307,-0.320332237453148,0.05831300668391726,Ours
NICO,vit,Energy,fog_0.30000000000000004,fog,Synthetic,-0.2628205128205129,-0.3276104293661063,0.0647899165455934,Ours
NICO,vit,Energy,fog_0.325,fog,Synthetic,-0.2828525641025641,-0.27457060580042236,0.008281958302141734,Ours
NICO,vit,Energy,fog_0.35000000000000003,fog,Synthetic,-0.30208333333333337,-0.320059305256412,0.01797597192307865,Ours
NICO,vit,Energy,fog_0.375,fog,Synthetic,-0.28685897435897434,-0.29431270136432186,0.007453727005347521,Ours
NICO,vit,Energy,fog_0.4,fog,Synthetic,-0.28205128205128205,-0.307231492009823,0.025180209958540978,Ours
NICO,vit,Energy,fog_0.42500000000000004,fog,Synthetic,-0.28365384615384615,-0.31687509629449284,0.033221250140646696,Ours
NICO,vit,Energy,fog_0.45,fog,Synthetic,-0.29487179487179493,-0.3009540514848964,0.006082256613101467,Ours
NICO,vit,Energy,fog_0.47500000000000003,fog,Synthetic,-0.2692307692307693,-0.3108705879663022,0.04163981873553291,Ours
NICO,vit,Energy,fog_0.5,fog,Synthetic,-0.26522435897435903,-0.2822127073090286,0.016988348334669556,Ours
NICO,vit,Energy,hue_0.025,hue,Synthetic,-0.24439102564102566,-0.23110333528697646,0.013287690354049198,Ours
NICO,vit,Energy,hue_0.05,hue,Synthetic,-0.326923076923077,-0.25491037414443596,0.07201270277864102,Ours
NICO,vit,Energy,hue_0.07500000000000001,hue,Synthetic,-0.3637820512820513,-0.2190166847901125,0.14476536649193883,Ours
NICO,vit,Energy,hue_0.1,hue,Synthetic,-0.36778846153846156,-0.25719951249611483,0.11058894904234673,Ours
NICO,vit,Energy,hue_0.125,hue,Synthetic,-0.374198717948718,-0.23742135713760992,0.13677736081110808,Ours
NICO,vit,Energy,hue_0.15000000000000002,hue,Synthetic,-0.37500000000000006,-0.23302621150238667,0.14197378849761338,Ours
NICO,vit,Energy,hue_0.17500000000000002,hue,Synthetic,-0.4030448717948718,-0.25701638142798044,0.14602849036689136,Ours
NICO,vit,Energy,hue_0.2,hue,Synthetic,-0.3806089743589744,-0.24099241296622886,0.13961656139274553,Ours
NICO,vit,Energy,hue_0.225,hue,Synthetic,-0.41907051282051283,-0.2405345852958931,0.17853592752461972,Ours
NICO,vit,Energy,hue_0.25,hue,Synthetic,-0.374198717948718,-0.22267930615279852,0.1515194117959195,Ours
NICO,vit,Energy,hue_0.275,hue,Synthetic,-0.3894230769230769,-0.24785982802126527,0.14156324890181166,Ours
NICO,vit,Energy,hue_0.30000000000000004,hue,Synthetic,-0.4278846153846154,-0.24099241296622886,0.18689220241838655,Ours
NICO,vit,Energy,hue_0.325,hue,Synthetic,-0.4094551282051282,-0.22835636926496194,0.18109875894016625,Ours
NICO,vit,Energy,hue_0.35000000000000003,hue,Synthetic,-0.3942307692307692,-0.26012960958626363,0.13410115964450559,Ours
NICO,vit,Energy,hue_0.375,hue,Synthetic,-0.3822115384615385,-0.2704765149358519,0.1117350235256866,Ours
NICO,vit,Energy,hue_0.4,hue,Synthetic,-0.4038461538461539,-0.27478009503700795,0.12906605880914596,Ours
NICO,vit,Energy,hue_0.42500000000000004,hue,Synthetic,-0.374198717948718,-0.27194156348092613,0.10225715446779188,Ours
NICO,vit,Energy,hue_0.45,hue,Synthetic,-0.3934294871794873,-0.24685260714652668,0.1465768800329606,Ours
NICO,vit,Energy,hue_0.47500000000000003,hue,Synthetic,-0.3870192307692308,-0.24245746151130332,0.14456176925792746,Ours
NICO,vit,Energy,hue_0.5,hue,Synthetic,-0.3950320512820513,-0.24108397850029606,0.15394807278175526,Ours
NICO,vit,Energy,jpeg_0.025,jpeg,Synthetic,-0.0328525641025641,-0.015754255845433995,0.0170983082571301,Ours
NICO,vit,Energy,jpeg_0.05,jpeg,Synthetic,-0.0328525641025641,-0.016761250392429372,0.016091313710134725,Ours
NICO,vit,Energy,jpeg_0.07500000000000001,jpeg,Synthetic,-0.0328525641025641,-0.017402065104153708,0.015450498998410389,Ours
NICO,vit,Energy,jpeg_0.1,jpeg,Synthetic,-0.03205128205128205,-0.014106446586714116,0.017944835464567932,Ours
NICO,vit,Energy,jpeg_0.125,jpeg,Synthetic,-0.03205128205128205,-0.015754255845433995,0.016297026205848053,Ours
NICO,vit,Energy,jpeg_0.15000000000000002,jpeg,Synthetic,-0.03125,-0.015754255845433995,0.015495744154566005,Ours
NICO,vit,Energy,jpeg_0.17500000000000002,jpeg,Synthetic,-0.0328525641025641,-0.01822596973351359,0.014626594369050505,Ours
NICO,vit,Energy,jpeg_0.2,jpeg,Synthetic,-0.0328525641025641,-0.01776824493942486,0.015084319163139237,Ours
NICO,vit,Energy,jpeg_0.225,jpeg,Synthetic,-0.0328525641025641,-0.01877523948642018,0.014077324616143916,Ours
NICO,vit,Energy,jpeg_0.25,jpeg,Synthetic,-0.0328525641025641,-0.01831751469233145,0.014535049410232648,Ours
NICO,vit,Energy,jpeg_0.275,jpeg,Synthetic,-0.0328525641025641,-0.01666970543361157,0.016182858668952527,Ours
NICO,vit,Energy,jpeg_0.30000000000000004,jpeg,Synthetic,-0.03205128205128205,-0.018958329404055785,0.013092952647226264,Ours
NICO,vit,Energy,jpeg_0.325,jpeg,Synthetic,-0.0328525641025641,-0.018958329404055785,0.013894234698508312,Ours
NICO,vit,Energy,jpeg_0.35000000000000003,jpeg,Synthetic,-0.033653846153846145,-0.021521588250953183,0.012132257902892962,Ours
NICO,vit,Energy,jpeg_0.375,jpeg,Synthetic,-0.034455128205128305,-0.021613133209770985,0.01284199499535732,Ours
NICO,vit,Energy,jpeg_0.4,jpeg,Synthetic,-0.03205128205128205,-0.016852795351247174,0.015198486700034874,Ours
NICO,vit,Energy,jpeg_0.42500000000000004,jpeg,Synthetic,-0.03044871794871795,-0.017402065104153708,0.013046652844564244,Ours
NICO,vit,Energy,jpeg_0.45,jpeg,Synthetic,-0.0328525641025641,-0.01978223403341567,0.013070330069148428,Ours
NICO,vit,Energy,jpeg_0.47500000000000003,jpeg,Synthetic,-0.0328525641025641,-0.022986307592037458,0.009866256510526639,Ours
NICO,vit,Energy,jpeg_0.5,jpeg,Synthetic,-0.0328525641025641,-0.023169397509673006,0.00968316659289109,Ours
NICO,vit,Energy,multnoise_0.025,multnoise,Synthetic,-0.0024038461538461453,0.005442160669847762,0.007846006823693907,Ours
NICO,vit,Energy,multnoise_0.05,multnoise,Synthetic,-0.0032051282051283048,0.0035105711084778,0.006715699313606105,Ours
NICO,vit,Energy,multnoise_0.07500000000000001,multnoise,Synthetic,-0.0032051282051283048,-0.004123806681698816,0.0009186784765705114,Ours
NICO,vit,Energy,multnoise_0.1,multnoise,Synthetic,-0.005608974358974339,-0.02426752639312868,0.01865855203415434,Ours
NICO,vit,Energy,multnoise_0.125,multnoise,Synthetic,-0.009615384615384581,-0.05710454893641853,0.04748916432103395,Ours
NICO,vit,Energy,multnoise_0.15000000000000002,multnoise,Synthetic,-0.016826923076923128,-0.10199101112444503,0.0851640880475219,Ours
NICO,vit,Energy,multnoise_0.17500000000000002,multnoise,Synthetic,-0.034455128205128305,-0.16030661978675803,0.12585149158162973,Ours
NICO,vit,Energy,multnoise_0.2,multnoise,Synthetic,-0.0625,-0.2295679026301677,0.1670679026301677,Ours
NICO,vit,Energy,multnoise_0.225,multnoise,Synthetic,-0.10576923076923073,-0.2947820454402307,0.18901281467099995,Ours
NICO,vit,Energy,multnoise_0.25,multnoise,Synthetic,-0.1498397435897436,-0.3621117387222703,0.2122719951325267,Ours
NICO,vit,Energy,multnoise_0.275,multnoise,Synthetic,-0.22275641025641024,-0.41932358192094343,0.1965671716645332,Ours
NICO,vit,Energy,multnoise_0.30000000000000004,multnoise,Synthetic,-0.29487179487179493,-0.4695449105165631,0.17467311564476817,Ours
NICO,vit,Energy,multnoise_0.325,multnoise,Synthetic,-0.35897435897435903,-0.5058771903613797,0.14690283138702065,Ours
NICO,vit,Energy,multnoise_0.35000000000000003,multnoise,Synthetic,-0.41746794871794873,-0.5410137242872528,0.12354577556930407,Ours
NICO,vit,Energy,multnoise_0.375,multnoise,Synthetic,-0.4783653846153847,-0.5574782257865493,0.07911284117116457,Ours
NICO,vit,Energy,multnoise_0.4,multnoise,Synthetic,-0.5128205128205128,-0.5774379845873726,0.06461747176685984,Ours
NICO,vit,Energy,multnoise_0.42500000000000004,multnoise,Synthetic,-0.5496794871794872,-0.5909591115169625,0.04127962433747523,Ours
NICO,vit,Energy,multnoise_0.45,multnoise,Synthetic,-0.5697115384615385,-0.5951902124609157,0.0254786739993772,Ours
NICO,vit,Energy,multnoise_0.47500000000000003,multnoise,Synthetic,-0.5897435897435899,-0.6011689420556324,0.011425352312042558,Ours
NICO,vit,Energy,multnoise_0.5,multnoise,Synthetic,-0.6065705128205128,-0.6061358866420123,0.00043462617850043017,Ours
NICO,vit,Energy,noise_0.025,noise,Synthetic,-0.04567307692307698,-0.06851393367764164,0.022840856754564653,Ours
NICO,vit,Energy,noise_0.05,noise,Synthetic,-0.10737179487179493,-0.13123338008652513,0.023861585214730197,Ours
NICO,vit,Energy,noise_0.07500000000000001,noise,Synthetic,-0.15224358974358976,-0.19431694519734688,0.04207335545375712,Ours
NICO,vit,Energy,noise_0.1,noise,Synthetic,-0.19631410256410253,-0.25121049237521664,0.05489638981111411,Ours
NICO,vit,Energy,noise_0.125,noise,Synthetic,-0.22596153846153844,-0.3201199567170524,0.09415841825551396,Ours
NICO,vit,Energy,noise_0.15000000000000002,noise,Synthetic,-0.2780448717948718,-0.3755570290871686,0.09751215729229679,Ours
NICO,vit,Energy,noise_0.17500000000000002,noise,Synthetic,-0.33493589743589747,-0.42471305384884794,0.08977715641295048,Ours
NICO,vit,Energy,noise_0.2,noise,Synthetic,-0.38621794871794873,-0.4619441911220459,0.07572624240409714,Ours
NICO,vit,Energy,noise_0.225,noise,Synthetic,-0.4318910256410257,-0.5060935837320727,0.07420255809104698,Ours
NICO,vit,Energy,noise_0.25,noise,Synthetic,-0.4727564102564103,-0.5450542848394777,0.07229787458306741,Ours
NICO,vit,Energy,noise_0.275,noise,Synthetic,-0.5184294871794872,-0.5847432233507596,0.06631373617127234,Ours
NICO,vit,Energy,noise_0.30000000000000004,noise,Synthetic,-0.5568910256410258,-0.6186062626310276,0.06171523699000181,Ours
NICO,vit,Energy,noise_0.325,noise,Synthetic,-0.6065705128205128,-0.6374494054563381,0.030878892635825328,Ours
NICO,vit,Energy,noise_0.35000000000000003,noise,Synthetic,-0.639423076923077,-0.6477357587860969,0.008312681863019922,Ours
NICO,vit,Energy,noise_0.375,noise,Synthetic,-0.6770833333333334,-0.6758639285108357,0.001219404822497716,Ours
NICO,vit,Energy,noise_0.4,noise,Synthetic,-0.7067307692307693,-0.6946160416606615,0.012114727570107786,Ours
NICO,vit,Energy,noise_0.42500000000000004,noise,Synthetic,-0.733173076923077,-0.7031728311562131,0.030000245766863887,Ours
NICO,vit,Energy,noise_0.45,noise,Synthetic,-0.7500000000000001,-0.7055396027188124,0.04446039728118767,Ours
NICO,vit,Energy,noise_0.47500000000000003,noise,Synthetic,-0.7684294871794872,-0.7105462348704651,0.05788325230902214,Ours
NICO,vit,Energy,noise_0.5,noise,Synthetic,-0.7836538461538463,-0.7098179974665882,0.07383584868725801,Ours
NICO,vit,Energy,saltpepper_0.025,saltpepper,Synthetic,-0.7804487179487181,-0.7584360906954059,0.02201262725331221,Ours
NICO,vit,Energy,saltpepper_0.05,saltpepper,Synthetic,-0.7820512820512822,-0.7582587649403937,0.023792517110888478,Ours
NICO,vit,Energy,saltpepper_0.07500000000000001,saltpepper,Synthetic,-0.7820512820512822,-0.760209348245528,0.021841933805754166,Ours
NICO,vit,Energy,saltpepper_0.1,saltpepper,Synthetic,-0.7820512820512822,-0.7609186512655769,0.021132630785705264,Ours
NICO,vit,Energy,saltpepper_0.125,saltpepper,Synthetic,-0.7868589743589745,-0.7602980111230343,0.02656096323594015,Ours
NICO,vit,Energy,saltpepper_0.15000000000000002,saltpepper,Synthetic,-0.7836538461538463,-0.7604753368780462,0.023178509275800008,Ours
NICO,vit,Energy,saltpepper_0.17500000000000002,saltpepper,Synthetic,-0.7820512820512822,-0.7595000452254791,0.022551236825803067,Ours
NICO,vit,Energy,saltpepper_0.2,saltpepper,Synthetic,-0.7828525641025641,-0.7592340565929608,0.02361850750960326,Ours
NICO,vit,Energy,saltpepper_0.225,saltpepper,Synthetic,-0.7836538461538463,-0.7615392914081197,0.022114554745726545,Ours
NICO,vit,Energy,saltpepper_0.25,saltpepper,Synthetic,-0.7804487179487181,-0.7644651663658214,0.01598355158289666,Ours
NICO,vit,Energy,saltpepper_0.275,saltpepper,Synthetic,-0.7852564102564104,-0.7627805716932053,0.02247583856320501,Ours
NICO,vit,Energy,saltpepper_0.30000000000000004,saltpepper,Synthetic,-0.7852564102564104,-0.7620712686731562,0.023185141583254132,Ours
NICO,vit,Energy,saltpepper_0.325,saltpepper,Synthetic,-0.7868589743589745,-0.7595000452254791,0.027358929133495358,Ours
NICO,vit,Energy,saltpepper_0.35000000000000003,saltpepper,Synthetic,-0.7852564102564104,-0.7571948104103204,0.028061599846089913,Ours
NICO,vit,Energy,saltpepper_0.375,saltpepper,Synthetic,-0.7836538461538463,-0.7572834732878263,0.026370372866019953,Ours
NICO,vit,Energy,saltpepper_0.4,saltpepper,Synthetic,-0.7860576923076924,-0.7550669013501735,0.030990790957518888,Ours
NICO,vit,Energy,saltpepper_0.42500000000000004,saltpepper,Synthetic,-0.7924679487179488,-0.7548895755951616,0.03757837312278722,Ours
NICO,vit,Energy,saltpepper_0.45,saltpepper,Synthetic,-0.7916666666666667,-0.7503677688423499,0.04129889782431684,Ours
NICO,vit,Energy,saltpepper_0.47500000000000003,saltpepper,Synthetic,-0.7892628205128206,-0.752141026392472,0.03712179412034855,Ours
NICO,vit,Energy,saltpepper_0.5,saltpepper,Synthetic,-0.795673076923077,-0.7485945112922278,0.04707856563084922,Ours
NICO,vit,Energy,smear_0.025,smear,Synthetic,-0.01041666666666663,-0.001217317237429294,0.009199349429237336,Ours
NICO,vit,Energy,smear_0.05,smear,Synthetic,-0.009615384615384581,0.0010326781498833926,0.010648062765267974,Ours
NICO,vit,Energy,smear_0.07500000000000001,smear,Synthetic,-0.007211538461538436,-0.001217317237429294,0.005994221224109142,Ours
NICO,vit,Energy,smear_0.1,smear,Synthetic,-0.012820512820512886,-0.012557293989485185,0.0002632188310277006,Ours
NICO,vit,Energy,smear_0.125,smear,Synthetic,-0.011217948717948678,-0.019397279966915704,0.008179331248967026,Ours
NICO,vit,Energy,smear_0.15000000000000002,smear,Synthetic,-0.015224358974359031,-0.013367292328917757,0.0018570666454412743,Ours
NICO,vit,Energy,smear_0.17500000000000002,smear,Synthetic,-0.015224358974359031,-0.024257270003511133,0.009032911029152102,Ours
NICO,vit,Energy,smear_0.2,smear,Synthetic,-0.020032051282051322,-0.03343725118374685,0.01340519990169553,Ours
NICO,vit,Energy,smear_0.225,smear,Synthetic,-0.019230769230769273,-0.023987270557033646,0.004756501326264373,Ours
NICO,vit,Energy,smear_0.25,smear,Synthetic,-0.021634615384615308,-0.041357234947087484,0.019722619562472177,Ours
NICO,vit,Energy,smear_0.275,smear,Synthetic,-0.019230769230769273,-0.05638720413433618,0.037156434903566904,Ours
NICO,vit,Energy,smear_0.30000000000000004,smear,Synthetic,-0.029647435897435903,-0.06475718697513938,0.03510975107770348,Ours
NICO,vit,Energy,smear_0.325,smear,Synthetic,-0.03685897435897434,-0.07906715763844802,0.04220818327947368,Ours
NICO,vit,Energy,smear_0.35000000000000003,smear,Synthetic,-0.04086538461538458,-0.07942715690041802,0.038561772285033435,Ours
NICO,vit,Energy,smear_0.375,smear,Synthetic,-0.043269230769230727,-0.10345710763691746,0.06018787686768673,Ours
NICO,vit,Energy,smear_0.4,smear,Synthetic,-0.05368589743589747,-0.11560708272840586,0.061921185292508396,Ours
NICO,vit,Energy,smear_0.42500000000000004,smear,Synthetic,-0.05849358974358976,-0.14566702110290336,0.0871734313593136,Ours
NICO,vit,Energy,smear_0.45,smear,Synthetic,-0.054487179487179516,-0.13360704582690736,0.07911986633972784,Ours
NICO,vit,Energy,smear_0.47500000000000003,smear,Synthetic,-0.08573717948717952,-0.1306370519156546,0.044899872428475096,Ours
NICO,vit,Energy,smear_0.5,smear,Synthetic,-0.09294871794871795,-0.15916699342677937,0.06621827547806142,Ours
NICO,vit,Energy,autumn,Organic,Organic,-0.8165865384615385,-0.6452755025581232,0.17131103590341534,Ours
NICO,vit,Energy,grass,Organic,Organic,-0.814568122034565,-0.6408058201115558,0.17376230192300912,Ours
NICO,vit,Energy,outdoor,Organic,Organic,-0.8288811394005057,-0.6869353504618758,0.14194578893862986,Ours
NICO,vit,Energy,rock,Organic,Organic,-0.823078313588075,-0.6664943664418581,0.15658394714621693,Ours
NICO,vit,Energy,water,Organic,Organic,-0.8184484151019585,-0.6083504514334201,0.2100979636685384,Ours
Office31,resnet,kNN,brightness_0.025,brightness,Synthetic,0.046428571428571264,0.05424673429890181,0.007818162870330547,Ours
Office31,resnet,kNN,brightness_0.05,brightness,Synthetic,0.039285714285714146,0.04260934128896113,0.0033236270032469817,Ours
Office31,resnet,kNN,brightness_0.07500000000000001,brightness,Synthetic,0.039285714285714146,0.03902860497821012,0.0002571093075040276,Ours
Office31,resnet,kNN,brightness_0.1,brightness,Synthetic,0.028571428571428692,0.014858634880640986,0.013712793690787706,Ours
Office31,resnet,kNN,brightness_0.125,brightness,Synthetic,0.03214285714285703,-0.004835414828489537,0.036978271971346566,Ours
Office31,resnet,kNN,brightness_0.15000000000000002,brightness,Synthetic,0.028571428571428692,-0.0200535441491812,0.048624972720609894,Ours
Office31,resnet,kNN,brightness_0.17500000000000002,brightness,Synthetic,0.0071428571428571175,-0.05586090725669107,0.06300376439954819,Ours
Office31,resnet,kNN,brightness_0.2,brightness,Synthetic,0.0071428571428571175,-0.08003087735426023,0.08717373449711735,Ours
Office31,resnet,kNN,brightness_0.225,brightness,Synthetic,0.0,-0.11046713599564367,0.11046713599564367,Ours
Office31,resnet,kNN,brightness_0.25,brightness,Synthetic,-0.010714285714285787,-0.12299971308327207,0.11228542736898628,Ours
Office31,resnet,kNN,brightness_0.275,brightness,Synthetic,-0.014285714285714346,-0.15612152395771872,0.14183580967200438,Ours
Office31,resnet,kNN,brightness_0.30000000000000004,brightness,Synthetic,-0.010714285714285787,-0.17492038958916145,0.16420610387487566,Ours
Office31,resnet,kNN,brightness_0.325,brightness,Synthetic,-0.017857142857142905,-0.20804220046360805,0.19018505760646515,Ours
Office31,resnet,kNN,brightness_0.35000000000000003,brightness,Synthetic,-0.014285714285714346,-0.17044446920072265,0.1561587549150083,Ours
Office31,resnet,kNN,brightness_0.375,brightness,Synthetic,-0.0035714285714285587,-0.10330566337414171,0.09973423480271315,Ours
Office31,resnet,kNN,brightness_0.4,brightness,Synthetic,0.028571428571428692,-0.02363428045993221,0.0522057090313609,Ours
Office31,resnet,kNN,brightness_0.42500000000000004,brightness,Synthetic,0.03214285714285703,0.023810475657518426,0.008332381485338602,Ours
Office31,resnet,kNN,brightness_0.45,brightness,Synthetic,0.046428571428571264,0.05424673429890181,0.007818162870330547,Ours
Office31,resnet,kNN,brightness_0.47500000000000003,brightness,Synthetic,0.06071428571428572,0.044399709444336605,0.016314576269949116,Ours
Office31,resnet,kNN,brightness_0.5,brightness,Synthetic,0.046428571428571264,0.043504525366648894,0.0029240460619223696,Ours
Office31,resnet,kNN,contrast_0.025,contrast,Synthetic,0.05357142857142838,0.06166059889315123,0.00808917032172285,Ours
Office31,resnet,kNN,contrast_0.05,contrast,Synthetic,0.048214285714285654,0.06616104645000342,0.01794676073571777,Ours
